row,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bin_num,bin_cat,ord_num,ord_cat,dateTime,year,age,elapsed_days,month,hour,nominal_num,nominal_cat
19370,-123.24,38.7,38.0,1460,311.0,569.0,176.0,2.7171,131300.0,NEAR OCEAN,0.0,No,4.0,High,2018-07-20 18:00:00,2015.0,15.0,169.0,5.0,2.0,2.0,Blue
19371,-123.25,38.54,27.0,3658,764.0,1278.0,518.0,3.3536,157500.0,NEAR OCEAN,0.0,No,5.0,Very High,2023-06-25 13:00:00,2019.0,23.0,76.0,10.0,15.0,0.0,Violet
19372,-123.08,38.38,28.0,3297,676.0,923.0,373.0,3.9167,232600.0,NEAR OCEAN,1.0,Yes,2.0,Low,2025-07-08 11:00:00,2006.0,17.0,85.0,7.0,14.0,4.0,Red
19373,-122.96,38.42,50.0,2530,524.0,940.0,361.0,2.9375,122900.0,<1H OCEAN,0.0,No,2.0,Low,2016-01-18 10:00:00,2004.0,19.0,16.0,10.0,10.0,0.0,Violet
19374,-123.07,38.46,31.0,855,217.0,280.0,139.0,2.3611,112500.0,NEAR OCEAN,0.0,No,3.0,Medium,2024-10-08 08:00:00,2000.0,38.0,197.0,4.0,17.0,1.0,Pink
19375,-122.93,38.38,18.0,2562,500.0,1128.0,414.0,3.9336,262500.0,<1H OCEAN,0.0,No,1.0,Very Low,2018-02-04 01:00:00,2000.0,24.0,129.0,8.0,0.0,2.0,Blue
19376,-123.02,38.36,16.0,1496,298.0,778.0,284.0,3.8589,268800.0,NEAR OCEAN,1.0,Yes,2.0,Low,2016-06-03 20:00:00,2012.0,16.0,149.0,4.0,23.0,1.0,Pink
19377,-123.0,38.33,8.0,3223,637.0,851.0,418.0,5.6445,364800.0,NEAR OCEAN,1.0,Yes,4.0,High,2018-05-04 07:00:00,2022.0,31.0,162.0,4.0,23.0,2.0,Blue
19378,-120.84,37.92,27.0,471,84.0,195.0,72.0,3.3333,208300.0,INLAND,1.0,Yes,1.0,Very Low,2017-07-25 12:00:00,2014.0,15.0,13.0,3.0,8.0,2.0,Blue
19379,-120.79,37.82,17.0,4227,729.0,1809.0,679.0,3.2667,269500.0,INLAND,0.0,No,2.0,Low,2021-09-01 03:00:00,2018.0,34.0,127.0,4.0,16.0,0.0,Violet
19380,-120.9,37.81,27.0,4213,750.0,2142.0,746.0,3.7031,173300.0,INLAND,0.0,No,5.0,Very High,2025-04-22 13:00:00,2023.0,44.0,6.0,5.0,4.0,0.0,Violet
19381,-120.9,37.76,20.0,570,112.0,304.0,108.0,2.2024,156300.0,INLAND,0.0,No,2.0,Low,2017-05-28 09:00:00,2021.0,26.0,183.0,11.0,8.0,4.0,Red
19382,-120.86,37.73,27.0,508,93.0,263.0,81.0,3.1136,183300.0,INLAND,0.0,No,2.0,Low,2022-06-16 02:00:00,2021.0,23.0,99.0,2.0,11.0,,Green
19383,-120.79,37.76,14.0,3531,508.0,1505.0,497.0,5.5228,275300.0,INLAND,0.0,No,4.0,High,2022-12-14 22:00:00,2010.0,23.0,3.0,6.0,6.0,4.0,Red
19384,-120.76,37.73,16.0,1343,241.0,732.0,195.0,3.5833,187500.0,INLAND,1.0,Yes,4.0,High,2023-07-27 02:00:00,2007.0,12.0,123.0,1.0,20.0,2.0,Blue
19385,-120.69,37.77,46.0,431,86.0,239.0,80.0,3.3182,282100.0,INLAND,1.0,Yes,4.0,High,2025-11-15 12:00:00,2001.0,33.0,74.0,2.0,7.0,0.0,Violet
19386,-120.87,37.77,9.0,4838,920.0,2460.0,923.0,3.5959,142700.0,INLAND,1.0,Yes,2.0,Low,2017-06-12 04:00:00,2017.0,18.0,33.0,1.0,14.0,3.0,Green
19387,-120.85,37.77,52.0,436,81.0,197.0,68.0,1.8625,85400.0,INLAND,1.0,Yes,3.0,Medium,2022-06-20 10:00:00,2009.0,15.0,133.0,4.0,17.0,3.0,Green
19388,-120.86,37.77,45.0,621,129.0,257.0,124.0,1.7188,109400.0,INLAND,0.0,No,2.0,Low,2022-10-31 23:00:00,2019.0,39.0,69.0,8.0,22.0,2.0,Blue
19389,-120.86,37.77,38.0,1545,279.0,662.0,266.0,3.825,96400.0,INLAND,0.0,No,2.0,Low,2021-08-17 00:00:00,2009.0,14.0,82.0,12.0,1.0,2.0,Blue
19390,-120.86,37.77,28.0,1208,232.0,535.0,232.0,2.3523,94700.0,INLAND,0.0,No,2.0,Low,2019-11-19 10:00:00,2021.0,44.0,57.0,12.0,20.0,1.0,Pink
19391,-120.87,37.76,16.0,1174,249.0,601.0,242.0,1.7143,113300.0,INLAND,0.0,No,2.0,Low,2015-01-08 15:00:00,2017.0,12.0,201.0,6.0,3.0,4.0,Red
19392,-120.85,37.77,20.0,651,157.0,421.0,151.0,2.0833,77300.0,INLAND,1.0,Yes,2.0,Low,2023-06-21 04:00:00,2009.0,18.0,196.0,3.0,4.0,4.0,Red
19393,-120.85,37.77,37.0,1738,403.0,936.0,366.0,2.4717,77100.0,INLAND,1.0,Yes,5.0,Very High,2019-12-08 22:00:00,2002.0,27.0,203.0,4.0,10.0,3.0,Green
19394,-120.86,37.76,32.0,964,198.0,623.0,201.0,3.0917,88900.0,INLAND,1.0,Yes,5.0,Very High,2015-09-12 14:00:00,2021.0,27.0,162.0,1.0,19.0,1.0,Pink
19395,-120.87,37.76,16.0,2022,413.0,1126.0,408.0,2.5655,116400.0,INLAND,1.0,Yes,1.0,Very Low,2019-12-22 23:00:00,2013.0,24.0,133.0,1.0,19.0,4.0,Red
19396,-120.85,37.75,26.0,28,4.0,9.0,5.0,1.625,85000.0,INLAND,0.0,No,2.0,Low,2015-12-08 23:00:00,2000.0,17.0,169.0,5.0,14.0,4.0,Red
19397,-120.85,37.78,15.0,3553,659.0,1684.0,611.0,3.3169,131200.0,INLAND,0.0,No,2.0,Low,2016-03-14 04:00:00,2016.0,24.0,214.0,5.0,0.0,0.0,Violet
19398,-120.85,37.78,25.0,421,,303.0,106.0,2.2679,71300.0,INLAND,0.0,No,4.0,High,2018-05-05 22:00:00,2020.0,13.0,87.0,10.0,8.0,0.0,Violet
19399,-120.85,37.77,35.0,404,96.0,261.0,100.0,2.4583,75000.0,INLAND,0.0,No,4.0,High,2025-03-18 13:00:00,2023.0,35.0,53.0,6.0,21.0,4.0,Red
19400,-120.85,37.78,30.0,1120,248.0,609.0,237.0,2.2386,87200.0,INLAND,0.0,No,5.0,Very High,2023-01-16 02:00:00,2000.0,44.0,178.0,3.0,11.0,0.0,Violet
19401,-120.83,37.77,20.0,1717,403.0,1062.0,401.0,1.6759,116700.0,INLAND,0.0,No,4.0,High,2015-10-20 13:00:00,2015.0,16.0,118.0,6.0,18.0,3.0,Green
19402,-120.85,37.77,10.0,423,110.0,295.0,94.0,1.3583,85200.0,INLAND,0.0,No,5.0,Very High,2019-02-05 01:00:00,2021.0,26.0,112.0,3.0,16.0,3.0,Green
19403,-120.83,37.76,21.0,435,96.0,219.0,83.0,2.9125,112500.0,INLAND,0.0,No,4.0,High,2022-05-16 08:00:00,2021.0,42.0,25.0,9.0,4.0,4.0,Red
19404,-120.83,37.79,16.0,893,164.0,548.0,155.0,3.6875,121900.0,INLAND,1.0,Yes,4.0,High,2022-06-11 01:00:00,2008.0,19.0,82.0,10.0,9.0,1.0,Pink
19405,-120.93,37.74,37.0,1956,402.0,1265.0,397.0,2.3023,91900.0,INLAND,0.0,No,1.0,Very Low,2022-04-06 09:00:00,2013.0,20.0,88.0,10.0,9.0,1.0,Pink
19406,-120.94,37.74,35.0,1166,268.0,515.0,266.0,2.3469,90200.0,INLAND,0.0,No,2.0,Low,2020-03-30 16:00:00,2020.0,21.0,118.0,8.0,7.0,4.0,Red
19407,-120.95,37.74,18.0,3453,666.0,1958.0,601.0,3.0043,156500.0,INLAND,0.0,No,1.0,Very Low,2021-04-24 14:00:00,2017.0,19.0,54.0,12.0,22.0,1.0,Pink
19408,-120.95,37.73,12.0,3609,712.0,2650.0,742.0,2.8565,92700.0,INLAND,0.0,No,3.0,Medium,2020-02-02 00:00:00,2011.0,37.0,26.0,10.0,19.0,1.0,Pink
19409,-120.93,37.73,14.0,2799,,2294.0,596.0,2.6343,81500.0,INLAND,1.0,Yes,5.0,Very High,2023-08-22 23:00:00,2022.0,21.0,85.0,1.0,0.0,4.0,Red
19410,-120.93,37.72,18.0,391,71.0,247.0,71.0,4.3864,179500.0,INLAND,1.0,,2.0,Low,2020-10-26 15:00:00,2021.0,17.0,37.0,10.0,11.0,0.0,Violet
19411,-120.98,37.71,22.0,434,89.0,195.0,86.0,2.4211,268800.0,INLAND,1.0,Yes,4.0,High,2024-11-17 08:00:00,2008.0,39.0,35.0,11.0,23.0,0.0,Violet
19412,-120.99,37.7,14.0,9849,1887.0,4356.0,1780.0,3.5877,160900.0,INLAND,0.0,No,1.0,Very Low,2019-09-10 03:00:00,2022.0,28.0,60.0,4.0,21.0,3.0,Green
19413,-120.97,37.69,14.0,5514,909.0,2819.0,970.0,3.8598,174400.0,INLAND,1.0,Yes,2.0,Low,2023-06-25 16:00:00,2025.0,40.0,31.0,7.0,17.0,3.0,Green
19414,-120.91,37.74,19.0,1690,327.0,855.0,296.0,3.25,176700.0,INLAND,0.0,No,2.0,Low,2020-08-01 02:00:00,2003.0,40.0,193.0,9.0,11.0,3.0,Green
19415,-120.91,37.73,31.0,840,154.0,429.0,150.0,2.4063,170200.0,INLAND,0.0,No,3.0,Medium,2017-03-05 17:00:00,2020.0,18.0,157.0,10.0,4.0,4.0,Red
19416,-120.92,37.7,24.0,527,112.0,270.0,112.0,1.6172,156300.0,INLAND,0.0,No,5.0,Very High,2015-06-03 19:00:00,2020.0,29.0,211.0,3.0,20.0,2.0,Blue
19417,-120.94,37.7,25.0,1005,159.0,390.0,139.0,4.4,174100.0,INLAND,1.0,Yes,2.0,Low,2021-11-06 06:00:00,2003.0,12.0,93.0,6.0,3.0,1.0,
19418,-120.97,37.73,19.0,3725,543.0,1412.0,463.0,5.7476,248600.0,INLAND,0.0,No,4.0,High,2015-12-12 01:00:00,2009.0,33.0,124.0,10.0,10.0,2.0,Blue
19419,-121.01,37.74,14.0,2368,297.0,796.0,301.0,8.7783,435000.0,INLAND,1.0,Yes,2.0,Low,2019-01-07 13:00:00,2024.0,25.0,129.0,2.0,17.0,4.0,Red
19420,-121.01,37.72,23.0,1373,264.0,677.0,245.0,2.5486,161100.0,INLAND,0.0,No,4.0,High,2018-10-04 16:00:00,2002.0,33.0,196.0,5.0,4.0,3.0,Green
19421,-121.06,37.73,5.0,2256,420.0,1246.0,397.0,4.9236,155900.0,INLAND,0.0,No,1.0,Very Low,2025-08-09 22:00:00,2019.0,22.0,168.0,7.0,12.0,1.0,Pink
19422,-121.07,37.71,39.0,223,37.0,92.0,37.0,3.375,212500.0,INLAND,0.0,No,1.0,Very Low,2025-03-28 08:00:00,2003.0,44.0,12.0,2.0,15.0,0.0,Violet
19423,-121.08,37.69,19.0,6473,1212.0,3559.0,1123.0,3.2246,129300.0,INLAND,1.0,Yes,1.0,Very Low,2023-07-15 04:00:00,2012.0,41.0,205.0,1.0,19.0,4.0,Red
19424,-121.14,37.7,29.0,1343,223.0,751.0,225.0,3.2391,187500.0,INLAND,1.0,Yes,5.0,Very High,2024-03-24 14:00:00,2006.0,27.0,159.0,7.0,9.0,2.0,Blue
19425,-121.09,37.67,30.0,1653,285.0,800.0,291.0,3.3482,220000.0,INLAND,1.0,Yes,3.0,Medium,2015-06-03 05:00:00,2020.0,28.0,93.0,7.0,13.0,2.0,Blue
19426,-121.09,37.61,42.0,1787,296.0,921.0,287.0,3.8864,171400.0,INLAND,1.0,Yes,2.0,Low,2019-01-20 07:00:00,2019.0,28.0,196.0,7.0,14.0,0.0,Violet
19427,-121.18,37.64,43.0,1244,209.0,611.0,197.0,2.875,187500.0,INLAND,1.0,Yes,2.0,Low,2022-11-06 13:00:00,2008.0,30.0,51.0,2.0,16.0,3.0,Green
19428,-121.06,37.7,7.0,9374,1847.0,4827.0,1722.0,3.462,151900.0,INLAND,1.0,Yes,1.0,Very Low,2016-01-23 00:00:00,2017.0,19.0,72.0,11.0,23.0,1.0,Pink
19429,-121.04,37.7,52.0,349,59.0,121.0,40.0,3.3036,197500.0,INLAND,0.0,No,5.0,Very High,2017-06-27 17:00:00,2006.0,28.0,71.0,1.0,15.0,1.0,Pink
19430,-121.04,37.69,5.0,9601,1639.0,4449.0,1575.0,4.5332,195500.0,INLAND,0.0,No,5.0,Very High,2018-07-29 01:00:00,2025.0,19.0,86.0,6.0,7.0,3.0,Green
19431,-121.02,37.71,25.0,207,41.0,87.0,43.0,3.6023,131300.0,INLAND,0.0,No,1.0,Very Low,2024-02-02 23:00:00,2015.0,40.0,36.0,11.0,18.0,0.0,Violet
19432,-121.03,37.69,6.0,2607,557.0,1266.0,475.0,3.4632,137700.0,INLAND,1.0,Yes,2.0,Low,2024-11-06 08:00:00,2012.0,23.0,76.0,10.0,4.0,4.0,Red
19433,-121.02,37.7,16.0,3476,650.0,2126.0,665.0,3.3438,125400.0,INLAND,0.0,No,4.0,High,2022-07-22 21:00:00,2019.0,17.0,37.0,5.0,2.0,4.0,Red
19434,-121.0,37.71,52.0,102,23.0,35.0,33.0,2.25,175000.0,INLAND,1.0,Yes,2.0,Low,2021-09-19 01:00:00,2008.0,28.0,47.0,9.0,4.0,1.0,Pink
19435,-121.01,37.7,12.0,9148,1906.0,4656.0,1853.0,3.2447,142200.0,INLAND,0.0,No,4.0,High,2019-10-10 01:00:00,2011.0,30.0,142.0,6.0,17.0,1.0,Pink
19436,-121.06,37.67,31.0,906,146.0,383.0,129.0,3.4167,196900.0,INLAND,0.0,No,5.0,Very High,2025-12-28 12:00:00,2015.0,22.0,31.0,7.0,19.0,4.0,Red
19437,-121.06,37.66,6.0,3655,598.0,1993.0,596.0,4.6053,150100.0,INLAND,0.0,No,2.0,Low,2024-05-23 00:00:00,2002.0,40.0,39.0,7.0,6.0,1.0,Pink
19438,-121.05,37.65,5.0,3096,545.0,1760.0,519.0,4.5701,146400.0,INLAND,1.0,Yes,2.0,Low,2024-04-04 20:00:00,2016.0,16.0,24.0,2.0,18.0,3.0,Green
19439,-121.04,37.66,11.0,1658,301.0,913.0,298.0,4.1705,162800.0,INLAND,1.0,Yes,5.0,Very High,2017-04-21 22:00:00,2011.0,38.0,100.0,1.0,21.0,0.0,Violet
19440,-121.04,37.65,8.0,1959,379.0,995.0,365.0,3.3567,129100.0,INLAND,1.0,Yes,1.0,Very Low,2022-10-01 20:00:00,2014.0,36.0,47.0,11.0,7.0,4.0,Red
19441,-121.03,37.65,37.0,375,58.0,120.0,37.0,3.9844,150000.0,INLAND,1.0,Yes,4.0,High,2024-10-13 01:00:00,2005.0,36.0,200.0,8.0,7.0,3.0,Green
19442,-121.04,37.67,16.0,19,19.0,166.0,9.0,0.536,162500.0,INLAND,1.0,Yes,4.0,High,2024-05-28 22:00:00,2014.0,27.0,24.0,2.0,19.0,0.0,Violet
19443,-121.0,37.69,18.0,3469,661.0,1452.0,628.0,3.4079,147500.0,INLAND,1.0,Yes,3.0,Medium,2019-06-03 20:00:00,2024.0,12.0,63.0,7.0,20.0,3.0,Green
19444,-121.01,37.69,20.0,3275,760.0,1538.0,705.0,2.48,135600.0,INLAND,0.0,No,4.0,High,2015-09-24 23:00:00,2025.0,16.0,55.0,5.0,3.0,0.0,Violet
19445,-121.01,37.68,33.0,828,123.0,373.0,133.0,5.5,146200.0,INLAND,0.0,No,2.0,Low,2015-12-30 17:00:00,2013.0,24.0,3.0,5.0,19.0,0.0,Violet
19446,-121.0,37.68,15.0,1232,180.0,408.0,196.0,6.9682,182400.0,INLAND,0.0,No,2.0,Low,2020-09-21 09:00:00,2025.0,23.0,18.0,8.0,16.0,0.0,Violet
19447,-121.0,37.68,29.0,2911,445.0,1170.0,460.0,4.9904,158100.0,INLAND,1.0,Yes,5.0,Very High,2015-07-18 13:00:00,2023.0,41.0,119.0,11.0,2.0,1.0,Pink
19448,-121.01,37.68,33.0,3230,587.0,1579.0,560.0,3.5775,109700.0,INLAND,0.0,No,5.0,Very High,2023-03-09 08:00:00,2024.0,14.0,3.0,1.0,2.0,4.0,Red
19449,-121.0,37.67,26.0,90,18.0,47.0,18.0,1.125,87500.0,INLAND,1.0,Yes,2.0,Low,2021-10-06 22:00:00,2011.0,45.0,154.0,8.0,6.0,4.0,Red
19450,-121.04,37.68,18.0,5129,1171.0,3622.0,1128.0,2.0272,92700.0,INLAND,0.0,No,2.0,Low,2016-06-03 07:00:00,2023.0,45.0,30.0,2.0,7.0,3.0,Green
19451,-121.04,37.68,28.0,1909,398.0,1140.0,380.0,2.3783,81400.0,INLAND,1.0,Yes,1.0,Very Low,2025-03-02 15:00:00,2014.0,37.0,161.0,3.0,15.0,1.0,Pink
19452,-121.02,37.69,19.0,3814,790.0,2219.0,804.0,3.5208,145000.0,INLAND,0.0,No,5.0,Very High,2025-02-15 17:00:00,2025.0,30.0,98.0,6.0,0.0,3.0,Green
19453,-121.03,37.69,5.0,4034,771.0,1967.0,742.0,3.8065,146000.0,INLAND,0.0,No,5.0,Very High,2023-09-01 04:00:00,2010.0,26.0,14.0,4.0,9.0,1.0,Pink
19454,-121.04,37.69,9.0,6333,1355.0,3265.0,1265.0,3.0217,160900.0,INLAND,1.0,Yes,1.0,Very Low,2015-07-14 03:00:00,2006.0,24.0,46.0,4.0,12.0,2.0,Blue
19455,-121.02,37.68,25.0,3262,588.0,1834.0,578.0,3.996,114500.0,INLAND,0.0,No,1.0,Very Low,2025-05-10 10:00:00,2016.0,37.0,22.0,11.0,19.0,2.0,Blue
19456,-121.03,37.68,20.0,3204,625.0,2016.0,605.0,2.6567,110400.0,INLAND,0.0,No,3.0,Medium,2016-04-21 17:00:00,2000.0,14.0,190.0,7.0,22.0,2.0,Blue
19457,-121.03,37.68,27.0,1956,327.0,1004.0,307.0,3.7857,110500.0,INLAND,1.0,Yes,5.0,Very High,2022-03-06 20:00:00,2021.0,21.0,5.0,12.0,1.0,2.0,Blue
19458,-121.02,37.68,28.0,2875,560.0,1608.0,558.0,3.5489,106400.0,INLAND,0.0,No,3.0,Medium,2022-12-31 21:00:00,2003.0,45.0,106.0,10.0,18.0,1.0,Pink
19459,-120.94,37.68,4.0,13315,2424.0,6420.0,2289.0,4.2471,162100.0,INLAND,1.0,Yes,5.0,Very High,2024-10-27 11:00:00,2017.0,12.0,140.0,7.0,23.0,0.0,Violet
19460,-120.95,37.67,15.0,3062,584.0,1624.0,538.0,4.3864,137600.0,INLAND,0.0,No,3.0,Medium,2024-10-30 07:00:00,2003.0,30.0,203.0,11.0,19.0,3.0,Green
19461,-120.96,37.66,16.0,4961,902.0,2654.0,804.0,4.2823,138300.0,INLAND,1.0,Yes,,Medium,2017-10-24 13:00:00,2018.0,38.0,57.0,4.0,9.0,0.0,Violet
19462,-120.95,37.66,16.0,4478,647.0,1990.0,672.0,5.1473,188400.0,INLAND,0.0,No,2.0,Low,2023-11-15 05:00:00,2017.0,27.0,7.0,9.0,1.0,1.0,Pink
19463,-120.95,37.65,37.0,136,20.0,72.0,22.0,2.2279,225000.0,INLAND,0.0,No,4.0,,2025-08-13 01:00:00,2019.0,41.0,50.0,10.0,1.0,1.0,Pink
19464,-120.93,37.67,6.0,3491,657.0,2075.0,644.0,3.3844,138500.0,INLAND,1.0,Yes,3.0,Medium,2020-08-30 15:00:00,2002.0,27.0,82.0,3.0,21.0,1.0,Pink
19465,-120.93,37.66,10.0,7566,1348.0,3227.0,1199.0,4.744,148100.0,INLAND,0.0,No,3.0,Medium,2023-10-23 17:00:00,2021.0,27.0,20.0,7.0,14.0,3.0,Green
19466,-120.94,37.66,17.0,1147,140.0,327.0,136.0,6.8654,290500.0,INLAND,1.0,Yes,5.0,Very High,2020-07-14 13:00:00,2016.0,21.0,189.0,3.0,12.0,2.0,Blue
19467,-120.98,37.69,18.0,3176,468.0,1296.0,471.0,5.5684,185100.0,INLAND,1.0,Yes,3.0,Medium,2016-04-12 05:00:00,2009.0,25.0,15.0,11.0,18.0,2.0,Blue
19468,-120.99,37.69,25.0,2773,384.0,1060.0,381.0,6.4788,199400.0,INLAND,0.0,No,5.0,Very High,2025-08-16 05:00:00,2011.0,30.0,75.0,4.0,11.0,4.0,Red
19469,-120.99,37.68,30.0,1975,375.0,732.0,326.0,2.6932,94900.0,INLAND,0.0,No,5.0,Very High,2025-11-20 08:00:00,2012.0,34.0,141.0,11.0,0.0,1.0,Pink
19470,-120.98,37.68,24.0,705,114.0,347.0,141.0,3.1912,149600.0,INLAND,1.0,Yes,2.0,Low,2024-06-09 19:00:00,2004.0,43.0,55.0,10.0,9.0,4.0,Red
19471,-120.97,37.69,16.0,2793,476.0,1279.0,477.0,3.4667,160900.0,INLAND,1.0,Yes,3.0,Medium,2015-04-26 15:00:00,2020.0,21.0,35.0,10.0,23.0,2.0,Blue
19472,-120.97,37.69,15.0,4065,841.0,1986.0,680.0,3.072,114300.0,INLAND,0.0,No,3.0,Medium,2015-05-06 06:00:00,2013.0,21.0,208.0,3.0,11.0,0.0,Violet
19473,-120.97,37.68,16.0,2349,446.0,1302.0,392.0,3.1625,130300.0,INLAND,0.0,No,1.0,Very Low,2021-07-02 13:00:00,2003.0,36.0,75.0,7.0,23.0,3.0,Green
19474,-120.97,37.68,9.0,1114,172.0,529.0,174.0,4.7159,163700.0,INLAND,0.0,No,3.0,Medium,2023-09-20 20:00:00,2025.0,43.0,65.0,2.0,5.0,1.0,Pink
19475,-120.98,37.68,27.0,4006,762.0,1806.0,718.0,3.1848,112800.0,INLAND,0.0,No,3.0,Medium,2016-09-26 20:00:00,2001.0,17.0,203.0,5.0,20.0,1.0,Pink
19476,-120.99,37.68,28.0,3269,647.0,1595.0,617.0,2.2336,112700.0,INLAND,0.0,No,2.0,Low,2022-02-11 02:00:00,2016.0,21.0,120.0,7.0,6.0,3.0,Green
19477,-120.99,37.67,16.0,568,124.0,307.0,116.0,2.1518,107400.0,INLAND,0.0,No,3.0,Medium,2017-02-07 17:00:00,2019.0,33.0,25.0,2.0,16.0,4.0,Red
19478,-120.98,37.67,13.0,1221,260.0,682.0,275.0,3.65,155500.0,INLAND,1.0,Yes,4.0,High,2020-03-19 00:00:00,2022.0,25.0,9.0,6.0,16.0,2.0,Blue
19479,-120.97,37.68,16.0,2493,535.0,1370.0,504.0,3.3368,121200.0,INLAND,0.0,No,2.0,Low,2025-09-30 21:00:00,2004.0,39.0,54.0,11.0,15.0,0.0,Violet
19480,-120.98,37.68,18.0,4197,1006.0,2203.0,874.0,2.166,118600.0,INLAND,0.0,No,3.0,Medium,2023-12-05 06:00:00,2005.0,15.0,58.0,5.0,21.0,1.0,Pink
19481,-120.97,37.67,16.0,1499,250.0,1292.0,271.0,4.3851,117300.0,INLAND,0.0,No,5.0,Very High,2019-02-15 15:00:00,2015.0,28.0,42.0,12.0,17.0,0.0,Violet
19482,-120.96,37.67,17.0,2434,511.0,1558.0,546.0,2.9219,114300.0,INLAND,0.0,No,3.0,Medium,2016-01-13 00:00:00,2018.0,40.0,116.0,9.0,4.0,2.0,Blue
19483,-120.96,37.67,18.0,1442,229.0,538.0,220.0,4.2969,163200.0,INLAND,1.0,Yes,3.0,Medium,2019-08-12 11:00:00,2003.0,36.0,28.0,7.0,23.0,2.0,Blue
19484,-120.97,37.67,31.0,1648,293.0,792.0,294.0,2.4,121500.0,INLAND,0.0,No,2.0,Low,2025-02-17 08:00:00,2024.0,26.0,198.0,9.0,23.0,2.0,Blue
19485,-120.97,37.66,19.0,1974,393.0,799.0,377.0,3.1286,137500.0,INLAND,0.0,No,1.0,Very Low,2015-11-08 12:00:00,2005.0,40.0,112.0,6.0,17.0,2.0,Blue
19486,-120.96,37.66,15.0,2485,434.0,1296.0,434.0,3.8542,145200.0,INLAND,0.0,No,3.0,Medium,2021-12-04 20:00:00,2020.0,38.0,112.0,10.0,12.0,2.0,Blue
19487,-120.97,37.66,24.0,2930,588.0,1448.0,570.0,3.5395,127900.0,INLAND,0.0,No,4.0,High,2022-07-12 20:00:00,2010.0,18.0,174.0,6.0,11.0,2.0,Blue
19488,-120.97,37.66,21.0,2760,632.0,1260.0,576.0,2.0227,179800.0,INLAND,1.0,Yes,3.0,Medium,2021-06-10 13:00:00,2009.0,35.0,198.0,11.0,21.0,4.0,Red
19489,-120.98,37.66,33.0,1959,342.0,984.0,356.0,4.5208,114200.0,INLAND,1.0,Yes,5.0,Very High,2016-04-11 22:00:00,2017.0,28.0,44.0,7.0,20.0,2.0,Blue
19490,-120.98,37.66,40.0,3012,616.0,1423.0,595.0,2.6346,100600.0,INLAND,0.0,No,5.0,Very High,2017-05-16 15:00:00,2022.0,25.0,87.0,6.0,2.0,3.0,Green
19491,-120.98,37.65,36.0,826,167.0,432.0,150.0,2.5,103100.0,INLAND,1.0,Yes,5.0,Very High,2019-12-20 06:00:00,2014.0,38.0,120.0,7.0,1.0,2.0,Blue
19492,-120.98,37.66,10.0,934,,401.0,255.0,0.9336,127100.0,INLAND,0.0,No,1.0,Very Low,2017-04-28 13:00:00,2006.0,15.0,126.0,5.0,23.0,4.0,Red
19493,-120.98,37.67,33.0,1433,298.0,824.0,302.0,2.7621,109100.0,INLAND,0.0,No,1.0,Very Low,2016-10-06 00:00:00,2016.0,43.0,86.0,1.0,13.0,2.0,Blue
19494,-120.99,37.67,28.0,1768,423.0,1066.0,392.0,1.8315,90500.0,INLAND,0.0,No,5.0,Very High,2017-06-07 07:00:00,2024.0,28.0,117.0,3.0,8.0,0.0,Violet
19495,-120.99,37.66,30.0,1718,395.0,914.0,400.0,1.933,107000.0,INLAND,0.0,No,4.0,High,2015-01-15 01:00:00,2007.0,24.0,119.0,6.0,4.0,0.0,Violet
19496,-120.99,37.66,39.0,1748,329.0,831.0,302.0,2.5938,135600.0,INLAND,0.0,No,4.0,High,2018-01-06 01:00:00,2013.0,36.0,123.0,12.0,15.0,1.0,Pink
19497,-120.99,37.66,46.0,1750,347.0,754.0,356.0,2.9137,106000.0,INLAND,1.0,Yes,4.0,High,2025-03-16 13:00:00,2016.0,34.0,16.0,3.0,19.0,2.0,Blue
19498,-120.99,37.65,44.0,2848,623.0,1408.0,576.0,2.1487,86600.0,INLAND,0.0,No,2.0,Low,2016-08-19 00:00:00,2017.0,25.0,184.0,8.0,20.0,1.0,Pink
19499,-121.0,37.65,52.0,3887,803.0,1768.0,779.0,2.5089,119000.0,INLAND,1.0,Yes,2.0,Low,2017-04-30 04:00:00,2022.0,43.0,130.0,8.0,17.0,3.0,Green
19500,-121.0,37.67,27.0,2278,479.0,995.0,449.0,2.5148,110200.0,INLAND,0.0,No,3.0,Medium,2015-10-25 07:00:00,2009.0,17.0,107.0,1.0,5.0,0.0,Violet
19501,-121.01,37.67,37.0,2483,459.0,1072.0,445.0,3.0721,108100.0,INLAND,0.0,No,4.0,High,2023-12-05 03:00:00,2007.0,25.0,137.0,1.0,7.0,0.0,Violet
19502,-121.01,37.66,36.0,3679,613.0,1366.0,581.0,4.5,151400.0,INLAND,0.0,No,3.0,Medium,2022-05-10 04:00:00,2005.0,23.0,162.0,7.0,15.0,4.0,Red
19503,-121.0,37.66,43.0,2369,413.0,944.0,422.0,3.2632,138100.0,INLAND,1.0,Yes,2.0,Low,2019-10-27 22:00:00,2005.0,21.0,170.0,4.0,22.0,1.0,Pink
19504,-121.0,37.66,43.0,2039,331.0,875.0,342.0,3.9844,152000.0,INLAND,1.0,Yes,5.0,Very High,2024-06-29 16:00:00,2018.0,26.0,109.0,11.0,3.0,3.0,Green
